StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,A,B,C,D,E,F,G,Notes
2019-05-08 17:23:02,2019-05-08 17:25:19,IP Address,89.99.62.58,100,136,True,2019-05-08 17:25:19,R_BP3DuDaTnf3pJg5,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,119,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-08 17:25:20,2019-05-08 17:28:03,IP Address,89.99.62.58,100,163,True,2019-05-08 17:28:04,R_12Dy6O98mp0Jt14,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,120,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-08 17:28:04,2019-05-08 17:29:41,IP Address,89.99.62.58,100,96,True,2019-05-08 17:29:41,R_3PGE6HxxovBstEf,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,121,Machine set,Yes,Yes,No,Yes,No,No,No,
2019-05-08 17:29:42,2019-05-08 17:31:43,IP Address,89.99.62.58,100,121,True,2019-05-08 17:31:43,R_RIi51PBLo6ICzzb,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,122,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-08 17:31:44,2019-05-08 17:35:25,IP Address,89.99.62.58,100,221,True,2019-05-08 17:35:25,R_3hom67gQbKKyt4V,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,123,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-05-08 17:35:26,2019-05-08 17:36:40,IP Address,89.99.62.58,100,73,True,2019-05-08 17:36:40,R_2QZ2nHOxfoCoHTQ,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,124,Machine set,No,No,Yes,No,Yes,Yes,Yes,
2019-05-08 17:36:41,2019-05-08 17:37:19,IP Address,89.99.62.58,100,38,True,2019-05-08 17:37:19,R_R2clWX5rgIofUel,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,125,Machine set,No,No,No,No,No,No,No,
2019-05-08 17:37:21,2019-05-08 17:39:29,IP Address,89.99.62.58,100,127,True,2019-05-08 17:39:29,R_CdDazWvrLT4We5z,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,126,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-05-08 17:39:30,2019-05-08 17:40:54,IP Address,89.99.62.58,100,83,True,2019-05-08 17:40:54,R_2WwctHU7SAJcU7b,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,127,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-09 04:39:04,2019-05-09 04:46:51,IP Address,89.245.205.171,100,467,True,2019-05-09 04:46:52,R_2D2BLg4U6SC3clT,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,0,Machine set,No,No,No,No,No,No,No,
2019-05-09 04:46:54,2019-05-09 04:50:18,IP Address,89.245.205.171,100,203,True,2019-05-09 04:50:18,R_3sufWaXKXmWlaux,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,1,Machine set,No,No,Yes,No,Yes,No,No,"Borderline Human, but not quite. Anti-Western and Morality because of the discussion of capital punishment in USA as outlier. "
2019-05-09 04:51:35,2019-05-09 04:51:54,IP Address,89.245.205.171,100,19,True,2019-05-09 04:51:54,R_3kp1dxUZqEV4QOW,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,2,Machine set,No,No,No,No,No,No,No,
2019-05-09 04:51:56,2019-05-09 04:53:48,IP Address,89.245.205.171,100,112,True,2019-05-09 04:53:49,R_31nEY57EhyIkaOh,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,3,Machine set,No,No,No,No,No,No,No,"Borderline Human, did not discuss her personal life"
2019-05-09 04:53:50,2019-05-09 04:55:02,IP Address,89.245.205.171,100,71,True,2019-05-09 04:55:02,R_1l63BBANKxuKkqK,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,4,Machine set,No,Yes,No,No,No,No,No,
2019-05-08 17:40:55,2019-05-09 05:15:44,IP Address,146.50.228.133,100,41688,True,2019-05-09 05:15:44,R_3ETl86cTjUlRwyj,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,128,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-05-09 05:15:44,2019-05-09 05:16:56,IP Address,146.50.228.133,100,71,True,2019-05-09 05:16:56,R_tJv3ZSG4ZisxPMZ,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,130,Machine set,Yes,No,No,No,No,No,No,
2019-05-09 05:16:57,2019-05-09 05:19:05,IP Address,146.50.228.133,100,128,True,2019-05-09 05:19:05,R_3GjEUOXFxBwkOeb,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,131,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-05-09 05:19:06,2019-05-09 05:20:30,IP Address,146.50.228.133,100,83,True,2019-05-09 05:20:30,R_3Givj6Q3rO86CtQ,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,132,Machine set,No,No,No,No,No,No,No,
2019-05-09 05:20:31,2019-05-09 05:22:53,IP Address,146.50.228.133,100,141,True,2019-05-09 05:22:54,R_2fqFmQZbS5cWHGI,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,133,Machine set,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
2019-05-09 05:22:54,2019-05-09 06:46:32,IP Address,146.50.228.133,100,5018,True,2019-05-09 06:46:33,R_Cdn6unqBWya4AU1,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,134,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-09 06:46:34,2019-05-09 06:48:43,IP Address,146.50.228.133,100,129,True,2019-05-09 06:48:43,R_2qsH99CLs2Azd6a,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,135,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-09 06:48:44,2019-05-09 06:50:39,IP Address,146.50.228.133,100,114,True,2019-05-09 06:50:39,R_3oF2rlijA5dy8VN,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,136,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 06:50:40,2019-05-09 07:21:00,IP Address,146.50.228.133,100,1819,True,2019-05-09 07:21:00,R_qLeSHJU2mfP9Wkp,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,137,Machine set,Yes,No,No,No,No,No,No,
2019-05-09 07:21:01,2019-05-09 07:23:02,IP Address,146.50.228.133,100,121,True,2019-05-09 07:23:04,R_2xLXUXmNglA01Ek,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,138,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-09 07:23:04,2019-05-09 07:25:02,IP Address,146.50.228.133,100,117,True,2019-05-09 07:25:02,R_3Rz6ZW04I4tcstf,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,139,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-09 07:25:03,2019-05-09 07:29:35,IP Address,146.50.228.133,100,271,True,2019-05-09 07:29:35,R_28NE6LgUPu4zEum,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,140,Machine set,Yes,No,Yes,No,No,No,No,
2019-05-09 07:29:36,2019-05-09 08:00:05,IP Address,146.50.228.133,100,1829,True,2019-05-09 08:00:06,R_3RxQJCd7mtPYhlF,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,141,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-09 08:00:06,2019-05-09 08:01:39,IP Address,146.50.228.133,100,92,True,2019-05-09 08:01:39,R_3IXpdNe7q96Z6Zl,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,142,Machine set,Yes,No,No,No,No,No,No,
2019-05-09 08:01:40,2019-05-09 08:06:02,IP Address,146.50.228.133,100,261,True,2019-05-09 08:06:02,R_1FqThf3I0XkEAMo,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,143,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-05-09 08:06:14,2019-05-09 08:13:19,IP Address,146.50.228.133,100,425,True,2019-05-09 08:13:19,R_3CPA727LfUaAFBi,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,144,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-09 08:13:20,2019-05-09 08:14:23,IP Address,146.50.228.133,100,63,True,2019-05-09 08:14:23,R_1CkmRmNNQtIv447,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,145,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 08:14:24,2019-05-09 08:20:56,IP Address,146.50.228.133,100,391,True,2019-05-09 08:20:57,R_3khsE3XFDSevheP,,,,,52.3533935546875,4.9087066650390625,anonymous,EN,SD,146,Machine set,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
2019-05-09 08:20:58,2019-05-09 09:21:19,IP Address,89.99.62.58,100,3621,True,2019-05-09 09:21:19,R_262umJzZoDVfStx,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,147,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-09 09:21:20,2019-05-09 09:39:45,IP Address,89.99.62.58,100,1104,True,2019-05-09 09:39:45,R_23X2iEuiSIoNVlw,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,148,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 09:39:46,2019-05-09 09:41:02,IP Address,89.99.62.58,100,75,True,2019-05-09 09:41:02,R_21drm4lsga7JX6Y,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,149,Machine set,No,No,No,No,No,No,No,
2019-05-09 09:41:03,2019-05-09 09:45:39,IP Address,89.99.62.58,100,276,True,2019-05-09 09:45:40,R_bKuCMd9fzuXjw5j,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,150,Machine set,No,No,No,No,No,No,No,
2019-05-09 09:45:40,2019-05-09 09:47:09,IP Address,89.99.62.58,100,88,True,2019-05-09 09:47:10,R_2rMl3pJluPAFQZ5,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,151,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-09 09:47:18,2019-05-09 09:48:29,IP Address,89.99.62.58,100,71,True,2019-05-09 09:48:30,R_Tt0DnSKhOdAAkiR,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,151,Machine set,Yes,No,No,No,No,No,No,
2019-05-09 09:48:30,2019-05-09 09:57:52,IP Address,89.99.62.58,100,561,True,2019-05-09 09:57:52,R_vMufO51NjK5g9ot,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,153,Machine set,No,No,No,No,No,No,No,
2019-05-09 09:57:53,2019-05-09 09:59:46,IP Address,89.99.62.58,100,112,True,2019-05-09 09:59:46,R_3fZTn9FFcrweCIh,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,154,Machine set,Yes,Yes,Yes,No,Yes,No,No,
2019-05-09 09:59:46,2019-05-09 10:03:06,IP Address,89.99.62.58,100,199,True,2019-05-09 10:03:07,R_wRzZP8hJbDjlm0x,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,155,Machine set,Yes,Yes,Yes,Yes,Yes,No,No,
2019-05-09 04:55:03,2019-05-09 10:03:17,IP Address,89.245.205.171,100,18494,True,2019-05-09 10:03:18,R_306w9D4ngefDH4L,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,5,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:03:19,2019-05-09 10:05:19,IP Address,89.245.205.171,100,120,True,2019-05-09 10:05:19,R_vHr7ERPvIZpI5Gh,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,6,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:05:21,2019-05-09 10:07:18,IP Address,89.245.205.171,100,116,True,2019-05-09 10:07:18,R_2D6reVxPIYLnv2b,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,7,Machine set,Yes,Yes,No,Yes,No,No,No,Borederline Serbian Victimhood frame. I don't think the article necessarily depicts Serbs as victims but a reference to Karadzic and the ICTY is usually a trigger for Serbs in terms of the audience considering themselves as victims
2019-05-09 10:07:18,2019-05-09 10:09:49,IP Address,89.245.205.171,100,151,True,2019-05-09 10:09:50,R_26bSKiz72fk9rch,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,8,Machine set,No,Yes,No,Yes,Yes,Yes,Yes,"This article is a particular 'jackpot', it contains an unusually high number of frames that you are looking for. It's essentially another Putin statement about the special relationship and how awful the West is."
2019-05-09 10:09:51,2019-05-09 10:10:46,IP Address,89.245.205.171,100,55,True,2019-05-09 10:10:47,R_3jfIXin7SeJgyNj,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,9,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-09 10:03:08,2019-05-09 10:11:32,IP Address,89.99.62.58,100,504,True,2019-05-09 10:11:33,R_2Ua5ZXmXWSa5bb8,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,156,Machine set,Yes,Yes,No,Yes,Yes,No,No,
2019-05-09 10:10:48,2019-05-09 10:11:50,IP Address,89.245.205.171,100,62,True,2019-05-09 10:11:50,R_pmhlilGxPyLzDVv,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,10,Machine set,No,Yes,No,No,No,No,No,This article is very short but I think given that it talks about yet another attack in Syria it still warrants a 'conflict' code
2019-05-09 10:11:51,2019-05-09 10:13:43,IP Address,89.245.205.171,100,112,True,2019-05-09 10:13:43,R_2a9N1TSL8IjYIk0,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,11,Machine set,No,Yes,No,No,Yes,No,No,"Borderline Anti-Western. I think that the discussion of the Belgian police does not overtly criticise them, but the tone and language still suggests this is yet another weak and 'decadent West' moment"
2019-05-09 10:11:33,2019-05-09 10:14:37,IP Address,89.99.62.58,100,183,True,2019-05-09 10:14:38,R_7VBE34iTpdislvH,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,157,Machine set,Yes,Yes,No,Yes,Yes,No,Yes,
2019-05-09 10:13:44,2019-05-09 10:15:04,IP Address,89.245.205.171,100,80,True,2019-05-09 10:15:05,R_3KWbqhxo6utBEYm,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,12,Machine set,No,No,No,No,Yes,No,No,Pretty sure yet another Anti-Western frame because it focuses on the intricacies in the scandals in the US administration
2019-05-09 10:15:06,2019-05-09 10:16:31,IP Address,89.245.205.171,100,85,True,2019-05-09 10:16:32,R_3kp8m6EmJVyWSne,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,13,Machine set,No,No,No,No,No,No,No,
2019-05-09 10:16:33,2019-05-09 10:17:30,IP Address,89.245.205.171,100,57,True,2019-05-09 10:17:31,R_1MX8bOG3KTkGzhT,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,14,Machine set,No,No,No,No,Yes,No,No,Anti-Western I think because it depicts a negative stance towards the US
2019-05-09 10:14:39,2019-05-09 10:18:36,IP Address,89.99.62.58,100,236,True,2019-05-09 10:18:36,R_ZwbH7HvTLhSywa5,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,158,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-09 10:17:31,2019-05-09 10:19:26,IP Address,89.245.205.171,100,114,True,2019-05-09 10:19:26,R_23fv8QrFZX60H29,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,15,Machine set,No,No,No,No,Yes,No,No,"This one is maybe a bit of a stretch - but I think there is still an Anti-Western frame, just a subtle one. The article discusses an earthquake in Alaska and then possible victims. Then suddenly it reports that the American press is saying that there will be a lot of material/financial damage caused. I think it very subtly suggests that Americans only care about money"
2019-05-09 10:18:37,2019-05-09 10:20:28,IP Address,89.99.62.58,100,110,True,2019-05-09 10:20:28,R_3PEJCryz2Pfj1MQ,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,159,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-09 10:19:29,2019-05-09 10:20:57,IP Address,89.245.205.171,100,88,True,2019-05-09 10:20:57,R_2VpPjvXJBlzt0Wh,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,16,Machine set,Yes,No,No,No,No,No,No,
2019-05-09 10:20:29,2019-05-09 10:21:36,IP Address,89.99.62.58,100,67,True,2019-05-09 10:21:36,R_1QGCooCVUSO7rlp,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,160,Machine set,No,No,No,No,No,No,No,
2019-05-09 10:20:59,2019-05-09 10:22:06,IP Address,89.245.205.171,100,67,True,2019-05-09 10:22:07,R_239r0e28tYvyyA8,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,17,Machine set,No,No,No,No,No,No,No,
2019-05-09 10:21:37,2019-05-09 10:22:56,IP Address,89.99.62.58,100,78,True,2019-05-09 10:22:56,R_2yasPmaNqwmFnmg,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,161,Machine set,Yes,No,No,No,No,No,No,
2019-05-09 10:22:08,2019-05-09 10:22:57,IP Address,89.245.205.171,100,49,True,2019-05-09 10:22:57,R_3nAbevOmnqhSp3k,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,18,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:22:58,2019-05-09 10:23:58,IP Address,89.245.205.171,100,60,True,2019-05-09 10:23:59,R_2YAfCca3tWe7jFQ,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,19,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:22:57,2019-05-09 10:24:02,IP Address,89.99.62.58,100,64,True,2019-05-09 10:24:02,R_3iIKwmUMuU98qpL,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,162,Machine set,No,No,No,No,No,No,No,
2019-05-09 10:24:00,2019-05-09 10:24:45,IP Address,89.245.205.171,100,45,True,2019-05-09 10:24:45,R_3I4fjR0w1wYG3qP,,,,,53.5807952880859375,10.0594024658203125,anonymous,EN,MR,20,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:24:03,2019-05-09 10:24:48,IP Address,89.99.62.58,100,45,True,2019-05-09 10:24:49,R_e4clpVLBhF5jHGN,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,163,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:24:49,2019-05-09 10:27:34,IP Address,89.99.62.58,100,165,True,2019-05-09 10:27:35,R_2ZE3iPMqstRsldH,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,164,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-09 10:27:35,2019-05-09 10:29:13,IP Address,89.99.62.58,100,97,True,2019-05-09 10:29:13,R_2ZNXMAZMHMf6B7P,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,165,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-09 10:29:14,2019-05-09 10:31:00,IP Address,89.99.62.58,100,106,True,2019-05-09 10:31:02,R_3pi47PMjD68lqsL,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,166,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-05-09 10:31:01,2019-05-09 10:33:05,IP Address,89.99.62.58,100,123,True,2019-05-09 10:33:05,R_239VBAYagJGoKQe,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,167,Machine set,Yes,Yes,Yes,No,Yes,No,No,
2019-05-09 10:33:06,2019-05-09 10:37:26,IP Address,89.99.62.58,100,260,True,2019-05-09 10:37:27,R_26buUaLp5KnvjbU,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,168,Machine set,Yes,Yes,Yes,Yes,Yes,Yes,No,
2019-05-09 10:37:28,2019-05-09 10:37:58,IP Address,89.99.62.58,100,29,True,2019-05-09 10:37:58,R_4O5igmchGUAKVQl,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,169,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 10:37:59,2019-05-09 10:41:19,IP Address,89.99.62.58,100,200,True,2019-05-09 10:41:20,R_1mw1MIMFJdn6ew4,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,170,Machine set,Yes,Yes,Yes,No,Yes,No,No,
2019-05-09 10:57:32,2019-05-09 10:58:51,IP Address,88.130.57.73,100,78,True,2019-05-09 10:58:51,R_UrKoJKG6mBLJdbr,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,21,Machine set,No,No,No,No,No,No,No,There is a death of a human but not enough details in the article to warrant a human interest frame
2019-05-09 10:58:53,2019-05-09 11:00:44,IP Address,88.130.57.73,100,111,True,2019-05-09 11:00:44,R_51MDdZ0jUZdvDBn,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,22,Machine set,No,Yes,No,No,Yes,No,No,Here the Anti-Western frame is present in my opinion because of the anti-Ukrainian sentiment
2019-05-09 11:00:45,2019-05-09 11:02:44,IP Address,88.130.57.73,100,118,True,2019-05-09 11:02:44,R_QfUydBXmrpNYxNL,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,23,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-09 11:02:45,2019-05-09 11:04:17,IP Address,88.130.57.73,100,91,True,2019-05-09 11:04:17,R_2xWNSCugmlbd0JR,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,24,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-05-09 11:04:18,2019-05-09 11:05:45,IP Address,88.130.57.73,100,86,True,2019-05-09 11:05:45,R_2Eo5PwrkPpfMz4q,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,25,Machine set,No,Yes,No,Yes,No,No,No,
2019-05-09 11:05:46,2019-05-09 11:07:44,IP Address,88.130.57.73,100,118,True,2019-05-09 11:07:45,R_7ZN2NlKkLzzInbH,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,26,Machine set,No,No,No,No,No,No,No,
2019-05-09 11:07:46,2019-05-09 11:09:59,IP Address,88.130.57.73,100,132,True,2019-05-09 11:09:59,R_cSblIMBq8mC1vON,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,27,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 11:10:00,2019-05-09 11:10:38,IP Address,88.130.57.73,100,38,True,2019-05-09 11:10:39,R_1n78jfFCVthlTo3,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,28,Machine set,No,No,No,No,No,No,No,
2019-05-09 11:10:39,2019-05-09 11:11:36,IP Address,88.130.57.73,100,57,True,2019-05-09 11:11:37,R_3oZqDGbbuI0hYNX,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,29,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 11:11:38,2019-05-09 11:13:36,IP Address,88.130.57.73,100,118,True,2019-05-09 11:13:37,R_237CZ2gTvY5Nzk5,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,30,Machine set,No,Yes,Yes,Yes,Yes,No,No,"Serbian Victimhood here refers to Serbs in Republika Srpska, not Srbija - but is still relevant given their political support for one another and the context of the 1990s wars"
2019-05-09 11:13:38,2019-05-09 11:19:34,IP Address,88.130.57.73,100,356,True,2019-05-09 11:19:35,R_2X54sIVRy6XdrMz,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,31,Machine set,No,Yes,No,No,No,No,No,
2019-05-09 11:19:36,2019-05-09 11:27:03,IP Address,88.130.57.73,100,447,True,2019-05-09 11:27:04,R_2ylrHA3jpwDT6oS,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,32,Machine set,No,No,No,No,No,No,No,
2019-05-09 11:27:05,2019-05-09 11:28:30,IP Address,88.130.57.73,100,84,True,2019-05-09 11:28:30,R_3iIqU0kDItcUICJ,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,33,Machine set,No,No,Yes,Yes,No,No,No,
2019-05-09 11:28:31,2019-05-09 11:29:16,IP Address,88.130.57.73,100,44,True,2019-05-09 11:29:16,R_qJeieQFyR7AZ4rf,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,34,Machine set,No,Yes,No,No,Yes,No,No,
2019-05-09 11:29:17,2019-05-09 11:30:40,IP Address,88.130.57.73,100,83,True,2019-05-09 11:30:40,R_2640WBH5Vqie9tz,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,35,Reliability set,Yes,No,No,No,No,No,No,
2019-05-09 11:30:41,2019-05-09 11:33:13,IP Address,88.130.57.73,100,152,True,2019-05-09 11:33:13,R_ZDcPReIrdumVo5P,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,36,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-09 11:33:14,2019-05-09 11:35:04,IP Address,88.130.57.73,100,109,True,2019-05-09 11:35:05,R_3m4c357RGcu45yu,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,37,Machine set,No,No,No,No,Yes,No,Yes,
2019-05-09 11:35:07,2019-05-09 11:36:03,IP Address,88.130.57.73,100,55,True,2019-05-09 11:36:03,R_3O682Yn6AS5aiTe,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,38,Machine set,Yes,No,No,No,Yes,No,No,
2019-05-09 11:36:04,2019-05-09 11:36:59,IP Address,88.130.57.73,100,54,True,2019-05-09 11:37:00,R_1C26VJMLVkavtvY,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,39,Machine set,No,No,No,No,No,No,No,
2019-05-09 11:37:01,2019-05-09 11:37:51,IP Address,88.130.57.73,100,50,True,2019-05-09 11:37:52,R_3Hn3KUrWIIslRA6,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,40,Machine set,Yes,Yes,No,Yes,No,No,No,
2019-05-09 11:37:52,2019-05-09 11:39:04,IP Address,88.130.57.73,100,71,True,2019-05-09 11:39:04,R_2zf3PtFLdXvV8sC,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,41,Machine set,No,No,No,No,Yes,No,No,I think this is another subtle Anti-Western frame. Mocking the West at the very least
2019-05-09 11:39:05,2019-05-09 11:39:50,IP Address,88.130.57.73,100,45,True,2019-05-09 11:39:51,R_1pzGUshDaCr2Rrm,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,42,Machine set,No,No,No,No,No,No,No,
2019-05-09 11:39:52,2019-05-09 11:46:32,IP Address,88.130.57.73,100,400,True,2019-05-09 11:46:33,R_1FnsUgbKcAjKM8O,,,,,53.5760040283203125,10.0467071533203125,anonymous,EN,MR,43,Machine set,No,No,No,No,No,No,No,
2019-05-09 10:41:20,2019-05-09 11:51:33,IP Address,89.99.62.58,100,4212,True,2019-05-09 11:51:33,R_1JEDAtP8XB5qtvN,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,171,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-05-09 11:51:34,2019-05-09 11:53:49,IP Address,89.99.62.58,100,134,True,2019-05-09 11:53:49,R_3fxTSBo8SwBM5Bi,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,Sd,172,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-05-09 11:53:50,2019-05-09 11:54:16,IP Address,89.99.62.58,100,25,True,2019-05-09 11:54:16,R_2wypu56924oS5jR,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,173,Machine set,No,No,No,No,No,No,No,
2019-05-09 11:54:16,2019-05-09 11:55:09,IP Address,89.99.62.58,100,52,True,2019-05-09 11:55:10,R_UbVHXYw9uwViSeB,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,SD,174,Machine set,No,Yes,Yes,No,No,No,No,
